EmployeeID,Name,Department,Allowance,ExpenseAmount,WorkLogs
5768,Employee_5768,Sales,6037.716615671117,5513.448008902738,176.96503458629218
5769,Employee_5769,Marketing,4420.06408428451,6003.16623875545,89.00773502354957
5770,Employee_5770,HR,4984.257851467367,2827.1452366141802,156.66899735801053
5771,Employee_5771,Finance,5971.389889427543,3607.100406601715,182.70879300994193
5772,Employee_5772,Marketing,5443.40568754222,6220.9877751867925,106.47453299355733
5773,Employee_5773,Marketing,5799.9109524908035,4950.938961647575,153.14815078589945
5774,Employee_5774,HR,5534.128118794674,3552.429913559798,133.8584075983064
5775,Employee_5775,Marketing,5215.411402730124,5551.66323972035,124.36086025457685
5776,Employee_5776,IT,4834.107317153616,4159.729262698692,190.07909971160512
5777,Employee_5777,HR,3804.891439739794,7845.070932787243,130.10698909639717
5778,Employee_5778,IT,5692.234885468258,5518.837536306114,130.38253752271515
5779,Employee_5779,HR,4778.24798199259,3692.86579743982,122.961842470102
5780,Employee_5780,Marketing,3352.1131061431556,11714.448441733564,58.67607542023505
5781,Employee_5781,IT,4454.341006788568,6737.721980212495,133.6057195700874
5782,Employee_5782,Marketing,5852.289689452812,4792.854746910186,132.12131041655098
5783,Employee_5783,HR,3083.8356187340546,3878.480224083543,114.36409916197752
5784,Employee_5784,Marketing,3970.475484804206,4853.185822400144,149.17878442269506
5785,Employee_5785,IT,5137.133401319216,4064.6435562466054,74.10606856565016
5786,Employee_5786,IT,6405.718643394265,4490.0220761117,153.0470695389493
5787,Employee_5787,Marketing,5999.97606893382,3133.3879581246383,179.28927980571032
5788,Employee_5788,Sales,6501.634618629973,5850.257970196063,134.07753600891388
5789,Employee_5789,HR,5207.781848726217,3420.8651271566114,160.62273390561987
5790,Employee_5790,HR,4790.819565532966,5529.794315318686,142.424074789156
5791,Employee_5791,Marketing,5843.306674432955,4435.079863417021,220.5578502898847
5792,Employee_5792,Sales,4100.632720162744,5067.4817445064855,179.19685155608605
5793,Employee_5793,IT,4022.6167497653637,4230.354589194222,124.00701052548258
5794,Employee_5794,Finance,3844.9102248319814,5035.4605336034165,188.74603615904948
5795,Employee_5795,Finance,6088.884620965061,5319.177641554782,222.335977987606
5796,Employee_5796,Marketing,4165.41942252284,8757.926465362905,71.75206009788934
5797,Employee_5797,Sales,6000.603408516268,2724.5474431598846,164.60429135351168
5798,Employee_5798,Sales,5148.450283651054,5204.418454321648,180.38698706201288
5799,Employee_5799,HR,6101.739649544594,5268.995061839247,116.41697984291184
5800,Employee_5800,IT,3894.617818634938,3080.7119910829597,94.97442477686752
5801,Employee_5801,Sales,4374.484343317991,3622.705461128502,154.7870465344695
5802,Employee_5802,Finance,5453.989064379545,4382.6431675747435,125.332491610001
5803,Employee_5803,IT,4569.040093299846,2046.16476536332,143.45349590808564
5804,Employee_5804,IT,2506.6499515173155,5649.4873411921735,180.74528631715356
5805,Employee_5805,Marketing,3627.740547590206,4213.433596071497,166.95000951897566
5806,Employee_5806,Sales,3886.743305979007,5146.284570266391,166.74411004280904
5807,Employee_5807,Marketing,3960.853869639581,3525.274476785983,146.14125719000756
5808,Employee_5808,Sales,5681.783181834629,7220.986222316744,130.66796084831338
5809,Employee_5809,HR,5337.048690844746,3095.292670812276,128.73660293305318
5810,Employee_5810,Marketing,5162.22461337816,4201.831731619021,202.31209710348384
5811,Employee_5811,Marketing,7008.669008239167,6238.90048764626,217.68393312036753
5812,Employee_5812,Finance,6175.2244555678335,3420.7014315663628,182.36464981658804
5813,Employee_5813,Marketing,5801.819290201052,4909.222156165955,141.57462236771065
5814,Employee_5814,Sales,3504.7339399985754,5552.211673418468,116.61480941164788
5815,Employee_5815,Finance,5059.5399362309945,2992.235808441308,231.6340063089838
5816,Employee_5816,Marketing,5298.696662321267,3997.6135666279815,163.59427493012467
5817,Employee_5817,Marketing,4584.772770739179,5028.195833370611,162.95568602275088
5818,Employee_5818,HR,6706.3797807824085,5343.984599701838,132.06991221733068
5819,Employee_5819,Marketing,5051.203910573964,3813.242265312774,170.6446018074185
5820,Employee_5820,IT,3771.6512347620956,7008.6808501657315,143.76651628842484
5821,Employee_5821,Finance,4002.622629250914,5377.132365930643,118.3360841572591
5822,Employee_5822,IT,7282.3423382265655,5731.982691830928,139.84251979395424
5823,Employee_5823,Finance,4579.877022728107,5661.586969569954,162.08976561386402
5824,Employee_5824,HR,2921.471056799379,2924.0311149871122,195.99949204939236
5825,Employee_5825,Marketing,4400.6555194335,4662.2759194265855,102.75650697297567
5826,Employee_5826,Marketing,3173.3805065161687,9561.030475289495,56.41786547323673
5827,Employee_5827,Marketing,5917.3107984708,4494.768894993225,137.20252191560465
5828,Employee_5828,Finance,3045.147920868855,5048.949616318093,121.92054819375151
5829,Employee_5829,Marketing,3597.794909663188,2271.242046315529,150.075294295035
5830,Employee_5830,IT,5003.988560511123,4953.703065851958,135.24605793912121
5831,Employee_5831,Marketing,6109.380167016441,4436.021430809842,153.74019413013096
5832,Employee_5832,HR,4930.56593152067,2260.750660401485,155.02427728306893
5833,Employee_5833,IT,3742.3545622009533,5306.907386613164,109.38307614982091
5834,Employee_5834,Marketing,5182.562990695343,3382.564470592346,143.7354728900499
5835,Employee_5835,Marketing,4532.202536023866,4343.3745052950135,126.03902202703145
5836,Employee_5836,Sales,6132.702173216111,4494.720516586602,184.14530864856786
5837,Employee_5837,Finance,5854.788001413047,2584.572750651513,129.6102631708794
5838,Employee_5838,IT,4462.840537519337,2718.7807992134167,135.1489642970121
5839,Employee_5839,Sales,5779.772810403127,5454.450704134416,122.76770162299641
5840,Employee_5840,HR,5271.225614199156,4075.418210135059,149.1040067716542
5841,Employee_5841,Finance,6366.809466720282,4328.512058752612,145.43564358530068
5842,Employee_5842,IT,5737.181306698575,4887.4099255628,194.45426424585264
5843,Employee_5843,Marketing,5546.995724877635,2690.140796154549,149.0904818251829
5844,Employee_5844,IT,6327.959478670963,4310.753476523732,190.36092990464545
5845,Employee_5845,Marketing,5015.404681557601,4667.257105741422,196.14816807944356
5846,Employee_5846,Finance,4226.89954406093,6917.442148893794,139.3882241902198
5847,Employee_5847,Marketing,5200.839738694105,3695.6500192030376,144.74967932679743
5848,Employee_5848,HR,4644.585695871453,5746.655497349054,132.78629886716442
5849,Employee_5849,Marketing,5604.1965491497,4797.846482779699,113.16868820745978
5850,Employee_5850,HR,5061.944034978187,3437.2919043340517,220.75617840397155
5851,Employee_5851,Finance,5402.936872420531,4040.470563901331,132.9444473810702
5852,Employee_5852,Finance,3795.885267104486,5839.517233953267,122.9487335898922
5853,Employee_5853,IT,5508.286535355624,5732.394583917305,118.17543411804881
5854,Employee_5854,HR,3714.7772131457905,4175.664407691749,131.23858646218116
5855,Employee_5855,HR,5961.76018153535,5212.469656665295,140.8916461047346
5856,Employee_5856,Sales,5963.254376589039,7111.164727719935,93.63973205692938
5857,Employee_5857,Sales,5347.954132606789,4588.130336140482,204.38193277681162
5858,Employee_5858,Sales,5310.086908352531,4284.488250290035,87.55657043809106
5859,Employee_5859,Marketing,4776.34392938708,5918.132718630153,197.62862985593722
5860,Employee_5860,Sales,4396.771328369624,5355.411094883724,200.3286968114183
5861,Employee_5861,HR,4985.0207945706225,7977.43863991291,65.70121093388761
5862,Employee_5862,Marketing,6982.6849216091705,4108.2079956858115,122.67140186634943
5863,Employee_5863,Finance,5229.318916788022,4765.140056982404,165.656701656909
5864,Employee_5864,IT,3654.2508959504303,4606.455799590959,130.85562166995817
5865,Employee_5865,Sales,3291.64103376086,4464.571803955261,194.93795233264126
5866,Employee_5866,Finance,3561.925648509793,4377.654324893128,164.72571695389698
5867,Employee_5867,HR,4622.4034197315395,6455.024375261749,127.36866014565973
5868,Employee_5868,IT,6265.799084366345,4257.695660281792,158.77020884690108
5869,Employee_5869,Finance,3976.5162136313065,10319.954886630185,76.05426675400668
5870,Employee_5870,IT,6421.746484595493,7707.202650646825,92.39020233837337
5871,Employee_5871,Sales,5179.448391736575,3784.2132839701467,120.3886910359835
5872,Employee_5872,HR,5483.443668278318,5031.26081218768,130.26679198595667
5873,Employee_5873,IT,5456.0395883836945,5093.357692021493,161.38465179976157
5874,Employee_5874,Finance,5590.665296704378,4786.68353747258,166.99135544562373
5875,Employee_5875,Sales,4588.634511977843,4849.327780896143,186.1963791754036
5876,Employee_5876,Sales,2665.584410784859,7490.437126254516,64.42978863070574
5877,Employee_5877,Finance,4411.6429775343595,5230.613259112561,105.5374099031835
5878,Employee_5878,Finance,4112.120814463823,2595.3177422523463,124.58929450035048
5879,Employee_5879,IT,5310.562483704278,6957.404721385203,128.8182303371615
5880,Employee_5880,Marketing,5219.238917490338,6855.647139700467,125.94629836134123
5881,Employee_5881,Sales,4727.620376914774,4404.921800211634,149.35209234147362
5882,Employee_5882,IT,6755.524980070087,6062.102039951253,170.94664884557324
5883,Employee_5883,Finance,4359.2713873733555,4447.957061643609,137.6444332722288
5884,Employee_5884,IT,2774.26666261111,9623.544067851497,82.51643827159576
5885,Employee_5885,Finance,5119.456673405787,3982.8775332607065,179.10157161376787
5886,Employee_5886,HR,6189.194972093947,5783.726441701847,149.6836651347723
5887,Employee_5887,Finance,5287.160877602775,4102.453252170706,115.8768720630514
5888,Employee_5888,Finance,4643.361505860957,11484.371659079357,70.81395356053808
5889,Employee_5889,Finance,5240.447505140011,4749.547478442828,180.6125131282755
5890,Employee_5890,Marketing,6838.906564309505,4779.304454026805,168.90789576418064
5891,Employee_5891,Finance,4124.8719720393165,3010.41325856592,117.9804821324035
5892,Employee_5892,Sales,5030.8731842042525,9743.64487342639,92.66174773553809
5893,Employee_5893,Sales,5669.942776160621,3424.9906323866217,140.08184028199545
5894,Employee_5894,IT,5253.887190665597,4873.913329900426,117.81828086229444
5895,Employee_5895,Marketing,4752.132940754735,7127.721915884027,149.04277663275448
5896,Employee_5896,IT,4573.674133558191,3132.5357050595276,104.25152922951155
5897,Employee_5897,Sales,4714.805525308216,4623.7134899535895,169.5066100953167
5898,Employee_5898,Sales,5532.032325422666,8074.805422079658,92.16966776035109
5899,Employee_5899,HR,5473.772361858848,3551.6180427056097,119.96162565660597
5900,Employee_5900,Finance,7094.718583848544,3850.510227123148,144.94979496025414
5901,Employee_5901,Sales,3463.210486013685,13129.974894475057,88.07421614311131
5902,Employee_5902,IT,6757.906689854601,6883.783204610358,110.07429810953874
5903,Employee_5903,IT,4795.523670575499,3544.386078292541,113.35845876211906
5904,Employee_5904,Finance,4909.4129786118865,5281.091057546293,142.88930438638567
5905,Employee_5905,Finance,5858.733135159335,3697.2080237325026,141.6327162535592
5906,Employee_5906,HR,5852.408410159975,3986.011536731124,151.46412025107253
5907,Employee_5907,Marketing,6156.618033915013,2340.921936558567,146.8477268120559
5908,Employee_5908,IT,6374.777288920952,7358.194161358835,110.10604919875058
5909,Employee_5909,Finance,4960.169004716019,6117.982280344432,101.54959922022617
5910,Employee_5910,IT,6387.630880784045,4017.978091410204,110.45643423157529
5911,Employee_5911,Finance,4370.843813878301,5141.807161423788,165.08684341651528
5912,Employee_5912,Sales,4694.703024278091,4320.022007990067,178.53222556057437
5913,Employee_5913,IT,4817.984931017161,5935.142569243057,147.3303720155043
5914,Employee_5914,Sales,4473.370387103467,4390.492775614449,171.3160207901836
5915,Employee_5915,IT,5059.856324345876,4566.270430560101,131.75463893833282
5916,Employee_5916,Marketing,5896.424721907412,4005.536133371127,138.9860018234775
5917,Employee_5917,HR,5651.345977451648,11049.343229667866,88.86248975752237
5918,Employee_5918,Sales,4386.8156667917265,7451.194025356879,163.95634350767492
5919,Employee_5919,Finance,4304.479284893554,4458.889134515438,155.29626706402576
5920,Employee_5920,Marketing,4144.653004260733,4445.124154955036,145.5775877192281
5921,Employee_5921,IT,5088.791822317802,4769.831282944963,115.25392186787721
5922,Employee_5922,Sales,3419.156542457581,5112.250792750553,152.56517357460308
5923,Employee_5923,IT,4109.399601147865,4441.22747390883,159.29816043063252
5924,Employee_5924,IT,4541.178927324896,4329.28637157084,216.2436162219984
5925,Employee_5925,IT,6055.370957862353,4899.02896959495,147.63174183123292
5926,Employee_5926,HR,4867.829728829151,2698.717697325268,138.91009618553653
5927,Employee_5927,HR,6005.858984465857,4143.118868685262,158.45595147513473
5928,Employee_5928,Finance,5187.574793190974,2398.8082018014866,193.44984416132513
5929,Employee_5929,Sales,4525.700834180426,8417.58758726718,80.28119330560403
5930,Employee_5930,Marketing,4566.858100563364,3662.0878096703455,144.6291610234348
5931,Employee_5931,Marketing,3833.941881421664,5552.377997756201,126.44867797867428
5932,Employee_5932,Marketing,7403.181925697178,3917.7427459169594,125.02406137197713
5933,Employee_5933,IT,6110.51255151244,4361.384836463075,173.43405312842262
5934,Employee_5934,HR,5603.725575457533,2222.57981240912,141.36612828181987
5935,Employee_5935,Sales,3696.6903163919833,6026.874604170214,210.2089949432372
5936,Employee_5936,IT,4548.373911293871,3496.320136078057,152.52014362444356
5937,Employee_5937,HR,4024.6663223097776,4220.794953669625,164.6421922143474
5938,Employee_5938,HR,5127.568233053912,5733.716358177828,133.37511124046236
5939,Employee_5939,Sales,4072.69274606936,5738.211975892285,125.32818525602721
5940,Employee_5940,Sales,4329.709419550551,3467.029651493347,172.91442617219292
5941,Employee_5941,Sales,4098.845048661045,5432.3354628411835,185.86916406299008
5942,Employee_5942,IT,4760.246675235859,3421.5256461488398,120.18698879501795
5943,Employee_5943,Finance,5071.4249804368055,5078.772053834784,127.95102139366787
5944,Employee_5944,Sales,4786.738055987019,3858.8913768352745,130.23336012176128
5945,Employee_5945,Finance,6532.906465411626,3581.8649564624347,170.29917087589467
5946,Employee_5946,IT,5811.106904453138,4842.2985088781425,160.8522792518238
5947,Employee_5947,Finance,4216.967201401095,3931.782362781845,147.02202364853972
5948,Employee_5948,Marketing,5325.605681443422,14444.59277906765,63.30155961341703
5949,Employee_5949,Finance,4299.338897936703,4058.668060663487,198.2374029888889
5950,Employee_5950,Sales,4604.876071719312,3369.65221602591,179.32804945943607
5951,Employee_5951,IT,5479.19720327604,7442.740386941707,45.06928275376346
5952,Employee_5952,Sales,5665.64999058391,4779.143120494032,175.70158254181385
5953,Employee_5953,Marketing,4412.567985711005,4934.381187825747,141.33986644053206
5954,Employee_5954,Sales,3895.1304132144915,10342.852198956949,65.9774387091835
5955,Employee_5955,Sales,5087.703497724331,5893.810784262236,172.98672283616185
5956,Employee_5956,Sales,5434.622408581943,5589.829357957484,80.26495101304049
5957,Employee_5957,HR,4361.711169383275,5948.594928266882,152.669912648403
5958,Employee_5958,Marketing,5816.554517565598,3703.315843204765,123.01988977222189
5959,Employee_5959,Sales,5639.29300326544,5281.983508463564,180.44130140961076
5960,Employee_5960,Sales,4347.128964096394,6865.324915923841,112.90772810070095
5961,Employee_5961,Sales,6130.162185859163,3842.085350113047,173.22383254488503
5962,Employee_5962,IT,6160.727284317493,3792.3873045885757,152.69140755726315
5963,Employee_5963,HR,7067.668105623625,7141.721721369835,74.46418909022223
5964,Employee_5964,IT,6711.759717983775,4394.414489656942,133.46518771951312
5965,Employee_5965,HR,4097.386777475784,6318.454369183206,154.94052409652238
5966,Employee_5966,Sales,5924.982520865801,3462.8356984421607,108.7314218033704
5967,Employee_5967,Marketing,5879.6292965893135,4207.495929766122,187.03928436743652
5968,Employee_5968,Finance,4651.51680057713,5970.886733730528,137.91000051505694
5969,Employee_5969,Finance,5454.924728066032,5548.741581451919,129.30673823210233
5970,Employee_5970,Sales,3122.376349776182,4200.341194001152,144.0961671381138
5971,Employee_5971,IT,3094.6143321070335,4546.896707643026,138.79127586882177
5972,Employee_5972,Marketing,3285.3580595326507,5899.023669976899,187.30207026449548
5973,Employee_5973,HR,5389.256921426727,6698.116443553776,97.99909910742899
5974,Employee_5974,Sales,5436.509131920062,6841.21489264407,147.7738427690803
5975,Employee_5975,Marketing,4726.11588682558,6455.761863825495,197.48236374349707
5976,Employee_5976,Marketing,6721.169128759264,3995.928376961592,152.04838207892578
5977,Employee_5977,HR,5987.075402909285,6982.3533264426815,155.65346530828
5978,Employee_5978,Marketing,3401.6868152101692,7826.69640874653,74.57731109516165
5979,Employee_5979,IT,4828.025794114577,2818.643431642694,130.5277939428527
5980,Employee_5980,IT,4060.3146838186967,4934.833842892625,166.20544752407676
5981,Employee_5981,IT,5413.99586872151,6571.459821635681,144.24943066552925
5982,Employee_5982,Marketing,4969.421075234628,11192.699323970954,77.11166594328792
5983,Employee_5983,IT,4117.021626093557,4711.54738304385,166.471090774056
5984,Employee_5984,HR,6694.472530527935,10299.271478361052,81.62938411035663
5985,Employee_5985,Marketing,5057.396907958744,10877.116818806386,76.453057605788
5986,Employee_5986,Finance,4583.960460529759,4977.080753465873,176.95682509693083
5987,Employee_5987,Marketing,4746.860050539694,4445.571176774166,180.3504648815644
5988,Employee_5988,HR,6618.668046208627,3911.106457333146,173.54205261511245
5989,Employee_5989,Finance,5911.274639834056,4934.786242363334,181.65906464806594
5990,Employee_5990,Marketing,4837.648891834882,9305.878965794489,95.33639241074407
5991,Employee_5991,IT,4007.910319900378,4804.328824449156,113.80941714545695
5992,Employee_5992,Sales,4163.80486184042,6055.193348350818,232.73177863808996
5993,Employee_5993,Sales,4517.8573889953,9005.669388421633,77.34729058244423
5994,Employee_5994,IT,5507.165759215554,4550.242700946595,142.707033619854
5995,Employee_5995,Sales,5756.531900986711,5027.8930793269765,155.05757903144453
5996,Employee_5996,Sales,4274.458841024957,7951.030074381597,105.72936392350067
5997,Employee_5997,IT,5800.7601833715025,6979.448683098745,78.51082326402602
5998,Employee_5998,IT,4091.384112031903,6110.251207496998,126.20684929066284
5999,Employee_5999,Marketing,4388.22634603448,4441.20798219269,152.17926825022343
6000,Employee_6000,Marketing,3550.476479294539,4726.814176294368,154.3448170757757
6001,Employee_6001,IT,3520.6922538166104,6450.80608834705,66.11057635789153
6002,Employee_6002,HR,4080.5726392034658,7056.555420177816,95.88985940696611
6003,Employee_6003,Sales,4974.268244110647,5067.043009367387,158.2113065975384
6004,Employee_6004,Marketing,4006.0186193892096,11181.185387503685,74.9842458401634
6005,Employee_6005,Sales,6498.084361705705,3001.4101033255656,155.77040900189428
6006,Employee_6006,Finance,4067.5030136710416,4029.2778104269646,137.3547780749007
6007,Employee_6007,IT,5183.9464025014195,5294.971606977786,130.29244136157752
6008,Employee_6008,HR,6320.242967252667,4606.826751762274,143.54714549697596
6009,Employee_6009,Finance,5092.512604273755,5336.014723763872,154.17452517156852
6010,Employee_6010,Finance,4636.084175830979,7323.420025368826,170.21015552634768
6011,Employee_6011,Finance,5147.008586553556,5405.535842783595,125.69468999851296
6012,Employee_6012,IT,4438.265335939355,4261.505883756086,173.73454578314434
6013,Employee_6013,Marketing,3999.190805957306,8036.734003936899,84.80769892965485
6014,Employee_6014,IT,5612.7062860344695,7763.169676831692,82.8091519620226
6015,Employee_6015,Marketing,4416.888522913558,4286.831756179697,204.907655668147
6016,Employee_6016,Finance,5936.753263530426,8674.84593640758,48.609075771344735
6017,Employee_6017,Finance,5796.262799526913,4942.698079649474,208.51818831558035
6018,Employee_6018,HR,5166.316509375123,5433.988147825276,130.39011458804188
6019,Employee_6019,Marketing,5970.885889088158,5322.54474936334,157.24652027301397
6020,Employee_6020,Finance,4455.940781981169,4958.53407972975,151.32158534253472
6021,Employee_6021,Sales,5783.776905655011,5041.398705973819,109.85395559595301
6022,Employee_6022,HR,5778.57289727785,7842.808369534163,165.87027961229182
6023,Employee_6023,IT,4698.578510755082,3933.0824400687857,175.91284561134754
6024,Employee_6024,HR,4570.280610900834,4755.776295002866,162.66619693387437
6025,Employee_6025,Sales,5329.028545827467,2657.669076260832,105.69454981328288
6026,Employee_6026,Marketing,6968.244455161773,4340.503697317245,112.79500629307442
6027,Employee_6027,IT,4767.764538676497,3721.4389551320837,129.08146707656138
6028,Employee_6028,IT,4549.227626706626,3924.172821673954,188.18279078030722
6029,Employee_6029,Marketing,6178.394801576777,3377.0827818126845,152.88360535289485
6030,Employee_6030,HR,5068.132555699349,3177.4544153083734,89.97990028964249
6031,Employee_6031,Finance,5866.021064984602,4946.771029185511,211.92972573679134
6032,Employee_6032,HR,6474.631127515122,5652.399704010572,195.0072984133312
6033,Employee_6033,Sales,3092.9761139301745,3874.163158614409,117.39779785111868
6034,Employee_6034,Finance,4962.4204085510755,2366.678492202016,137.72160474779014
6035,Employee_6035,HR,4770.196296684227,4933.303701236338,141.41035276395195
6036,Employee_6036,Marketing,4037.669232554916,5363.350594638051,165.6947081332051
6037,Employee_6037,Sales,3081.3659091392624,5608.476585930623,155.96634035696107
6038,Employee_6038,Sales,3408.501845972658,3574.478318899446,129.561043840313
6039,Employee_6039,Sales,5104.368781869418,8145.806468101484,94.66652463418222
6040,Employee_6040,Finance,4465.963970681169,3468.152425813417,202.3193382647543
6041,Employee_6041,IT,4198.166413080228,3912.8749552518275,148.51647844872332
6042,Employee_6042,Finance,5094.42737971476,3852.27665614162,132.78868789529278
6043,Employee_6043,HR,4307.852949623928,4188.259779994755,197.85361255800044
6044,Employee_6044,IT,6290.180638778603,4498.275897031807,84.16629251838047
6045,Employee_6045,HR,4379.115760812736,4937.617391107812,123.16927961844473
6046,Employee_6046,IT,6505.321519972564,3785.3719300975463,179.38096831208443
6047,Employee_6047,Finance,4969.984267952098,4632.315741391475,191.74630951238703
6048,Employee_6048,Sales,4348.100406124957,3711.809603877694,140.41419226932757
6049,Employee_6049,Marketing,4275.435242458816,2693.736030718855,218.40892916005868
6050,Employee_6050,Sales,6513.7942551310425,5448.7334447543435,76.66263294795247
6051,Employee_6051,Finance,5695.833379955649,4004.6352340328594,182.8419729998506
6052,Employee_6052,IT,4240.581817086582,2720.2900618129743,152.59245940188603
6053,Employee_6053,Sales,5119.076568224609,5472.607476169883,135.4004621614439
6054,Employee_6054,Finance,2641.321191319659,4499.018678871951,176.33324284586442
6055,Employee_6055,HR,3668.395681388005,10686.74734393217,69.14687601887093
6056,Employee_6056,Marketing,4249.711330825961,5302.037391812824,117.38896231373353
6057,Employee_6057,Sales,4225.182736399485,3486.77819623874,153.46345458508503
6058,Employee_6058,IT,6213.014720080006,5916.5789411082305,148.37427635706808
6059,Employee_6059,HR,3085.8133272591954,2600.75254445211,126.58324387342377
6060,Employee_6060,Finance,3572.1934709156267,8646.80118274502,66.40274413947225
6061,Employee_6061,Marketing,5452.39448329037,4243.940750342726,137.60872488057026
6062,Employee_6062,IT,5230.272313255069,3868.06550323031,101.21255436884967
6063,Employee_6063,Finance,4650.2291644186425,6271.274440373942,99.2794558442263
6064,Employee_6064,Finance,7052.488928796899,5161.497471622264,177.9926829382444
6065,Employee_6065,Sales,5617.407091867995,3110.246018579337,107.2869220996302
6066,Employee_6066,Sales,6222.824705656103,3283.8617703025934,149.46588897774743
6067,Employee_6067,IT,4949.199881566886,7385.0728897264225,93.92090854769307
6068,Employee_6068,Finance,4456.41785645319,4227.759836731836,195.18421528840994
6069,Employee_6069,Sales,4467.870622602246,3844.7413799589185,141.90986783787557
6070,Employee_6070,Marketing,5927.664911372537,6187.747785320721,183.53145398641766
6071,Employee_6071,Marketing,5772.748337704709,2667.4703743349323,213.43235822070872
6072,Employee_6072,Finance,4781.391867515879,12928.824948025907,55.667637909089805
6073,Employee_6073,Sales,5471.58405462902,3842.567317365925,129.57721819823627
6074,Employee_6074,IT,5962.6180540172145,5417.872929679111,176.16043006453742
6075,Employee_6075,IT,4436.070520217711,4225.324524386111,131.01299004201988
6076,Employee_6076,IT,4656.604525275706,2910.7639712117143,158.71107145099697
6077,Employee_6077,Marketing,5446.640501655385,5014.161080948475,153.07731946885033
6078,Employee_6078,Sales,3211.339742367326,5937.355534599484,79.71317357513252
6079,Employee_6079,Sales,5465.592175395199,1981.913245432896,178.31007655276096
6080,Employee_6080,Marketing,3874.950940452687,3413.1104716788104,145.8856452492731
6081,Employee_6081,IT,5941.653390940505,12570.946082981662,57.08960080275209
6082,Employee_6082,IT,7147.784827240513,5277.148912046845,196.4052507493218
6083,Employee_6083,Finance,4302.831685183764,5356.798954859822,128.91355335531816
6084,Employee_6084,HR,3650.356265137496,5917.06184602218,127.26522302616179
6085,Employee_6085,Sales,4820.091369198475,5361.421403184018,95.97453488656618
6086,Employee_6086,Sales,4734.740216880229,4976.962842699499,167.85121118157193
6087,Employee_6087,Sales,5660.723824458988,6139.369215517122,151.27451390318114
6088,Employee_6088,HR,5234.0613108943135,4331.871019428382,97.85424051072283
6089,Employee_6089,Finance,4703.669717351315,4780.1073294048665,157.36880367666657
6090,Employee_6090,HR,5090.613601724775,5791.026695544156,174.82611303277798
6091,Employee_6091,IT,3877.847584891474,3882.1563180123603,163.86402731698718
6092,Employee_6092,IT,5829.215043388267,13019.744823933197,94.87065670590982
6093,Employee_6093,Sales,6617.961142954888,5149.6133533369875,131.8702752060965
6094,Employee_6094,Marketing,3802.402862220627,3421.3283183277726,203.03163172328368
6095,Employee_6095,Sales,3420.7470225675033,4567.6979079558,150.10931293505254
6096,Employee_6096,Marketing,4597.911573252149,3137.056012313771,174.01485919521087
6097,Employee_6097,HR,3778.5295228766754,4903.075134779381,188.3287726250848
6098,Employee_6098,IT,3723.782316898849,4345.434631099137,229.48806416093748
6099,Employee_6099,Marketing,3597.9815043521235,3762.354085728038,117.56497521564405
6100,Employee_6100,HR,4806.397603992601,2663.8359025249842,127.81708965759556
6101,Employee_6101,IT,4588.577530343952,3849.8666681783925,155.6958365270515
6102,Employee_6102,Marketing,5373.256924135169,4583.280366286646,138.87422216945808
6103,Employee_6103,Sales,4436.985805087332,4353.598871381881,125.94646326992765
6104,Employee_6104,Sales,3783.3569044593255,6191.630874975425,52.127337441393664
6105,Employee_6105,Sales,4983.117020084881,4825.696877393855,153.77619990060364
6106,Employee_6106,HR,3941.443957655711,3617.3593900809697,173.86449874047253
6107,Employee_6107,Sales,5512.171119287191,11812.536131557517,80.28382993355365
6108,Employee_6108,Finance,3333.7771991613827,6082.955323289159,101.10354466947945
6109,Employee_6109,IT,2835.114191087944,4491.505843039415,101.8165114262336
6110,Employee_6110,HR,3390.2272996646116,6691.351148892786,151.83621011901815
6111,Employee_6111,Sales,4581.68058005854,4630.843757624999,142.8345326715873
6112,Employee_6112,IT,4712.870143770129,3239.411515319737,140.46479388006549
6113,Employee_6113,Marketing,5136.9417834681035,6222.273232903088,141.6722779090496
6114,Employee_6114,Sales,4435.2976460020545,6736.937419313135,135.0549124444999
6115,Employee_6115,IT,4153.492042229787,5993.5469031299945,154.4647501287646
6116,Employee_6116,Finance,6433.274570626878,3883.3816047192495,183.03674230594555
6117,Employee_6117,Marketing,6168.885418567061,3317.5640695520506,121.97386804726594
6118,Employee_6118,Finance,5986.2024308615255,4379.644665547198,163.58548459356155
6119,Employee_6119,IT,5308.896293269297,7771.687477662316,152.4807489120365
6120,Employee_6120,Finance,5388.506323859433,3387.7424154821333,96.50699317238976
6121,Employee_6121,IT,4194.80211427789,5784.906133036392,130.33060107851136
6122,Employee_6122,IT,5144.358288225433,4688.958367365767,150.30315177608543
6123,Employee_6123,Finance,4060.132779978519,5932.982629707698,214.93180989975423
6124,Employee_6124,IT,3946.726699379831,3288.014058956428,128.24457352930207
6125,Employee_6125,Sales,3382.510220758427,4500.598320144507,131.6924051957419
6126,Employee_6126,IT,5406.071581960051,3722.340389873695,162.39471569565856
6127,Employee_6127,HR,5163.67176222972,7581.237890125715,73.30086261657878
6128,Employee_6128,IT,4697.115122119819,5683.971647959157,112.14912855116329
6129,Employee_6129,HR,4566.193412912182,3457.1443461013896,97.94950872281562
6130,Employee_6130,IT,3169.8935112824092,10295.686304502153,47.07956235532548
6131,Employee_6131,IT,5256.399559243839,4866.9306181321035,175.5007709445834
6132,Employee_6132,Finance,4684.459937103642,3655.4337041296158,119.08630404672644
6133,Employee_6133,Sales,5895.997210413634,3914.7347307703076,221.09714797127612
